"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3642982";"";"None";"466.45";"0";"1.01";"BDBM109710";"CC(Cc1ncc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(=O)O)C(=O)O";"Ki";"'='";"0.2";"nM";"9.70";"";"230205";"UO_0000065";"20.79";"0.41";"8.69";"5.03";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";""
"CHEMBL3642908";"";"None";"316.31";"0";"2.05";"BDBM109635";"C[C@@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)O";"Ki";"'='";"3.8";"nM";"8.42";"";"230114";"UO_0000065";"26.62";"0.50";"6.37";"6.65";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";""
"CHEMBL3642957";"";"None";"501.51";"1";"1.03";"BDBM109684";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CS(=O)(=O)O)C(=O)O";"Ki";"'='";"0.21";"nM";"9.68";"";"230178";"UO_0000065";"19.30";"0.40";"8.65";"4.91";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";""
"CHEMBL368126";"";"None";"532.43";"2";"6.35";"38";"CN(Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)C(=N)c1ccccc1";"IC50";"'>'";"11000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818170";"Inhibitory activity against trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL3962586";"";"None";"536.59";"1";"4.23";"BDBM193306";"N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(-c3ccccc3)c2)cc1";"IC50";"'='";"0.43";"nM";"9.37";"";"345570";"UO_0000065";"17.46";"0.32";"5.14";"6.06";"0";"CHEMBL3887621";"Inhibition Assay: The compound was dissolved in dimethyl sulfoxide (DMSO), and diluted to an arbitrary concentration (A). A was 100-fold diluted with a buffer (0.1 M Tris (pH 8.0), 0.15 M NaCl, 10 mM CaCl2, 0.05% Brij38) (B). The r-h trypsin was diluted with a buffer to 0.088 ug/mL, and the m-trypsin was diluted with a buffer to 1/50 (C). The dilution ratio of the m-trypsin (1/50) was set to exhibit the same activity as the 0.088 ug/mL r-h trypsin as determined by kinetic analysis. The substrate solution of a substrate for the enzyme reaction, BZiPAR, (Rhodamine Reference Substrate) was diluted with a buffer to 5 umol/L (D). B; 5 uL, C; 5 uL, and D; 10 uL were added to a 384-plate, and incubated at room temperature for 30 minutes. The fluorescent signals were detected with Ex/Em = 497/520 using Tecan Safire Fluorometer. The compound was reviewed from 2500 nM to its 3-fold value, 0.0075 nM, at 12 concentrations, and the inhibitory rate of each compound was calculated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886384";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL3922459";"";"None";"552.97";"1";"3.54";"BDBM193330";"N=C(N)Nc1ccc(C(=O)Oc2ccc(CCC(=O)N(CC(=O)O)c3cccc(CC(=O)O)c3)c(Cl)c2)cc1";"IC50";"'='";"0.32";"nM";"9.49";"";"345589";"UO_0000065";"17.17";"0.33";"5.95";"5.19";"0";"CHEMBL3887621";"Inhibition Assay: The compound was dissolved in dimethyl sulfoxide (DMSO), and diluted to an arbitrary concentration (A). A was 100-fold diluted with a buffer (0.1 M Tris (pH 8.0), 0.15 M NaCl, 10 mM CaCl2, 0.05% Brij38) (B). The r-h trypsin was diluted with a buffer to 0.088 ug/mL, and the m-trypsin was diluted with a buffer to 1/50 (C). The dilution ratio of the m-trypsin (1/50) was set to exhibit the same activity as the 0.088 ug/mL r-h trypsin as determined by kinetic analysis. The substrate solution of a substrate for the enzyme reaction, BZiPAR, (Rhodamine Reference Substrate) was diluted with a buffer to 5 umol/L (D). B; 5 uL, C; 5 uL, and D; 10 uL were added to a 384-plate, and incubated at room temperature for 30 minutes. The fluorescent signals were detected with Ex/Em = 497/520 using Tecan Safire Fluorometer. The compound was reviewed from 2500 nM to its 3-fold value, 0.0075 nM, at 12 concentrations, and the inhibitory rate of each compound was calculated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886384";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL108447";"";"None";"372.47";"0";"3.97";"56a";"CCC1CNCc2ccc(NC(=O)c3ccc4cc(C(=N)N)ccc4c3)cc21";"Ki";"'='";"82.0";"nM";"7.09";"";"";"UO_0000065";"19.02";"0.35";"3.12";"7.79";"0";"CHEMBL819934";"Binding affinity against porcine trypsin was determined.";"B";"BAO_0000357";"single protein format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148377";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL422706";"";"None";"475.00";"0";"3.47";"20";"Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL821459";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144944";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL84401";"";"None";"368.39";"0";"4.27";"KI-108";"O=C(O)c1ccccc1C(=O)c1ccc(NC2CCCCC2)c([N+](=O)[O-])c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL816970";"Inhibitory activity against trypsin at 100 uM; No inhibition";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146729";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL3960457";"";"None";"629.07";"2";"5.42";"BDBM193382";"N=C(N)Nc1ccc(C(=O)Oc2ccc(CCC(=O)N(Cc3cccc(C(=O)O)c3)Cc3cccc(C(=O)O)c3)c(Cl)c2)cc1";"IC50";"'='";"0.4";"nM";"9.40";"";"345608";"UO_0000065";"14.94";"0.29";"3.98";"5.13";"0";"CHEMBL3887621";"Inhibition Assay: The compound was dissolved in dimethyl sulfoxide (DMSO), and diluted to an arbitrary concentration (A). A was 100-fold diluted with a buffer (0.1 M Tris (pH 8.0), 0.15 M NaCl, 10 mM CaCl2, 0.05% Brij38) (B). The r-h trypsin was diluted with a buffer to 0.088 ug/mL, and the m-trypsin was diluted with a buffer to 1/50 (C). The dilution ratio of the m-trypsin (1/50) was set to exhibit the same activity as the 0.088 ug/mL r-h trypsin as determined by kinetic analysis. The substrate solution of a substrate for the enzyme reaction, BZiPAR, (Rhodamine Reference Substrate) was diluted with a buffer to 5 umol/L (D). B; 5 uL, C; 5 uL, and D; 10 uL were added to a 384-plate, and incubated at room temperature for 30 minutes. The fluorescent signals were detected with Ex/Em = 497/520 using Tecan Safire Fluorometer. The compound was reviewed from 2500 nM to its 3-fold value, 0.0075 nM, at 12 concentrations, and the inhibitory rate of each compound was calculated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886384";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL72820";"";"None";"363.42";"0";"2.43";"3e";"N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ncc[nH]3)cc2)c1";"Ki";"'~'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817143";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133371";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL75624";"";"None";"674.93";"1";"3.98";"52";"O=C(CCCC1CCNCC1)N1CCN(C(=O)O[C@H]2CCC[C@@H](OC(=O)N3CCN(C(=O)CCCC4CCNCC4)CC3)CCC2)CC1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL80872";"";"None";"407.52";"0";"1.19";"14";"N=C(N)c1ccc(CCNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cc1";"K ass";"'='";"8.8";"l M-1";"";"";"";"";"";"";"";"";"0";"CHEMBL821458";"Compound was tested for its inhibitory potency against trypsin enzyme.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL4472682";"";"None";"452.56";"0";"1.55";"11";"CNC(=O)[C@@H]1C[C@H](N2CCc3c(cccc3OC)C2)CN1C(=O)c1ccc(CN)c(OC)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.47";"0.29";"5.45";"7.21";"0";"CHEMBL4427807";"Inhibition of human PRSS1 assessed as enzymatic cleavage of Benzoyl-GlyPro-Arg'Rh110-gammaGlu-OH by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425182";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL278549";"";"None";"951.22";"3";"1.02";"4";"CC[C@@H](C)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)CCSC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)O";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL821462";"Competitive inhibition constant against trypsin using the reporter substrate Ac-R-pNa; No inhibition";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132903";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL71418";"";"None";"450.52";"0";"2.43";"9l";"N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3cccc(S(N)(=O)=O)c3)cc2)c1";"Ki";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"14.69";"0.28";"4.19";"4.15";"0";"CHEMBL817143";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133371";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL309395";"";"None";"730.96";"1";"3.42";"34";"CC(=N)N1CCC(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCC5CCN(C(C)=N)CC5)CC4)CCC3)CC2)CC1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL73123";"";"None";"479.37";"1";"5.83";"19";"N=C(N)c1cccc(OC(C(=O)Nc2cc(Cl)c(-n3cccc3)cc2Cl)c2ccccc2)c1";"IC50";"'='";"8780.0";"nM";"5.06";"";"";"UO_0000065";"10.55";"0.21";"-0.77";"5.43";"0";"CHEMBL817887";"In vitro inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133928";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL176671";"";"None";"458.35";"0";"4.46";"20";"CN(C)NCc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1";"IC50";"'>'";"11000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818170";"Inhibitory activity against trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL49457";"";"None";"516.02";"1";"2.92";"7";"Cc1nc(N)ccc1CNC(=O)Cn1c(C2CC2)ccc(NS(=O)(=O)Cc2ccc(Cl)cc2)c1=O";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"11.09";"0.22";"2.80";"4.20";"0";"CHEMBL817281";"Compound was evaluated to inhibit the trypsin enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";""
"CHEMBL32531";"";"None";"441.51";"0";"1.17";"2b";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)c2ccccc2)c(N)c1=O";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.27";"0.28";"5.13";"4.20";"0";"CHEMBL817816";"Inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136704";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL173622";"";"None";"396.50";"0";"3.87";"7a";"N=C(N)c1ccc(CNc2ccc3ccn(Cc4ccc(C(=N)N)cc4)c3c2)cc1";"Ki";"'='";"670.0";"nM";"6.17";"";"";"UO_0000065";"15.57";"0.28";"2.30";"5.29";"0";"CHEMBL815755";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133499";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL431782";"";"None";"452.54";"0";"-1.50";"1a";"N=C(N)N1CCC[C@H](NC(=O)CN2CCC(NS(=O)(=O)Cc3ccccc3)C2=O)C1O";"IC50";"'='";"538.0";"nM";"6.27";"";"";"UO_0000065";"13.85";"0.28";"7.77";"3.71";"0";"CHEMBL818175";"The compound was tested in vitro for inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153655";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL286634";"";"None";"405.48";"0";"0.28";"2f";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)C2CC2)c(N)c1=O";"Ki";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"13.69";"0.27";"5.27";"3.70";"0";"CHEMBL817816";"Inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136704";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL424545";"";"None";"396.54";"0";"2.45";"2";"Cc1ccc(NCCc2ccccc2)c(=O)n1CC(=O)NC[C@H]1CC[C@H](N)CC1";"Ki";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"14.27";"0.27";"3.21";"6.35";"0";"CHEMBL818184";"Binding affinity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130452";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL309810";"";"None";"440.48";"0";"2.01";"16";"N=C(N)c1ccc(O)c(OCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1";"IC50";"'='";"2290.0";"nM";"5.64";"";"";"UO_0000065";"12.80";"0.25";"3.63";"3.35";"0";"CHEMBL817887";"In vitro inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133928";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL3667892";"";"None";"463.53";"0";"3.33";"BDBM158086";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCC(=O)O";"Ki";"'='";"2.5";"nM";"8.60";"";"300447";"UO_0000065";"18.56";"0.37";"5.27";"6.03";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL3667908";"";"None";"477.56";"0";"3.72";"BDBM158102";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCCC(=O)O";"Ki";"'='";"2.73";"nM";"8.56";"";"300463";"UO_0000065";"17.93";"0.35";"4.84";"6.01";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL3639417";"";"None";"431.40";"0";"0.96";"BDBM109604";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N(CC(=O)O)CC(=O)O";"Ki";"'='";"2.29";"nM";"8.64";"";"230099";"UO_0000065";"20.03";"0.38";"7.68";"4.69";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";""
"CHEMBL3642876";"";"None";"444.44";"0";"0.80";"BDBM109602";"C[C@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CCC(N)=O)C(=O)O";"Ki";"'='";"2.4";"nM";"8.62";"";"230097";"UO_0000065";"19.39";"0.37";"7.82";"4.34";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";""
"CHEMBL117365";"";"None";"425.51";"0";"2.42";"22";"Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccccc1";"Ki";"'='";"466000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818017";"Inhibitory constant evaluated against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136286";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL13218";"";"None";"141.60";"0";"1.80";"3 (table 3)";"NCc1ccc(Cl)cc1";"Ki";"'='";"699841996.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL821444";"The compound was tested for inhibition of the proteolytic enzyme trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132536";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";""
"CHEMBL2048001";"";"None";"226.69";"0";"2.26";"5";"N=C(N)Nc1nc2cc(Cl)ccc2s1";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2051531";"Inhibition of human recombinant trypsin 1 using tosyl-GPR-pNA substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL311198";"";"None";"693.87";"1";"3.87";"15";"N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@@H]2Cc2ccc3ccccc3c2)C(=O)c2nccs2)C1";"Ki";"'='";"13.5";"nM";"7.87";"";"";"UO_0000065";"11.34";"0.21";"4.00";"5.15";"0";"CHEMBL811779";"Compound was tested for the binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL328577";"";"None";"637.60";"1";"1.61";"59";"CCOCC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"12.38";"0.24";"4.87";"3.31";"0";"CHEMBL824706";"Binding affinity towards trypsin obtained from human purified enzymes";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132652";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";""
"CHEMBL350117";"";"None";"435.59";"0";"1.96";"1q";"N[C@H]1CC[C@H](CC(=O)CN2CCCC[C@H](NS(=O)(=O)Cc3ccccc3)C2=O)CC1";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL817821";"Inhibitory constant against trypsin determined in Vitro; Inact. means Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135220";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL349388";"";"None";"488.63";"0";"1.30";"10";"CCC(C)C(NC(=O)CCc1ccc(O)cc1)C(=O)N1CCN(CCOC(=O)C2CCCN2)CC1";"Increase";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL815099";"Percent increase in the activity of trypsin by the compound at concentration between 20 mM and 40 mM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
